Driver,LapNumber,LapTime,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,LapTimeSeconds
HAM,16.0,0 days 00:01:27.240000,HARD,19.0,1.0,,,1,True,87.24
HAM,17.0,0 days 00:01:27.585000,HARD,20.0,1.0,,,1,True,87.585
HAM,18.0,0 days 00:01:27.279000,HARD,21.0,1.0,,,1,True,87.279
HAM,19.0,0 days 00:01:27.449000,HARD,22.0,1.0,,,1,True,87.449
HAM,20.0,0 days 00:01:27.830000,HARD,23.0,1.0,,,1,True,87.83
HAM,21.0,0 days 00:01:27.399000,HARD,24.0,1.0,,,1,True,87.399
HAM,22.0,0 days 00:01:27.154000,HARD,25.0,1.0,,,1,True,87.154
HAM,23.0,0 days 00:01:27.267000,HARD,26.0,1.0,,,1,True,87.267
HAM,24.0,0 days 00:01:27.311000,HARD,27.0,1.0,,,1,True,87.311
HAM,25.0,0 days 00:01:27.791000,HARD,28.0,1.0,,,1,True,87.791
HAM,26.0,0 days 00:01:27.407000,HARD,29.0,1.0,,,1,True,87.407
HAM,27.0,0 days 00:01:33.228000,HARD,30.0,1.0,0 days 02:01:45.387000,,1,False,93.228
HAM,28.0,0 days 00:01:45.978000,MEDIUM,1.0,2.0,,0 days 02:02:09.621000,1,False,105.978
HAM,29.0,0 days 00:01:25.582000,MEDIUM,2.0,2.0,,,1,True,85.582
HAM,30.0,0 days 00:01:26.340000,MEDIUM,3.0,2.0,,,1,True,86.34
HAM,31.0,0 days 00:01:26.404000,MEDIUM,4.0,2.0,,,1,True,86.404
HAM,32.0,0 days 00:01:26.620000,MEDIUM,5.0,2.0,,,1,True,86.62
HAM,33.0,0 days 00:01:26.584000,MEDIUM,6.0,2.0,,,1,True,86.584
HAM,34.0,0 days 00:01:26.236000,MEDIUM,7.0,2.0,,,1,True,86.236
HAM,35.0,0 days 00:01:26.016000,MEDIUM,8.0,2.0,,,1,True,86.016
HAM,36.0,0 days 00:01:26.205000,MEDIUM,9.0,2.0,,,1,True,86.205
HAM,37.0,0 days 00:01:25.999000,MEDIUM,10.0,2.0,,,1,True,85.999
HAM,38.0,0 days 00:01:26.274000,MEDIUM,11.0,2.0,,,1,True,86.274
HAM,39.0,0 days 00:01:26.249000,MEDIUM,12.0,2.0,,,1,True,86.249
HAM,40.0,0 days 00:01:26.658000,MEDIUM,13.0,2.0,,,1,True,86.658
HAM,41.0,0 days 00:01:27.501000,MEDIUM,14.0,2.0,,,1,True,87.501
HAM,42.0,0 days 00:01:26.216000,MEDIUM,15.0,2.0,,,1,True,86.216
HAM,43.0,0 days 00:01:26.093000,MEDIUM,16.0,2.0,,,1,True,86.093
HAM,44.0,0 days 00:01:27.152000,MEDIUM,17.0,2.0,,,1,True,87.152
HAM,45.0,0 days 00:01:26.333000,MEDIUM,18.0,2.0,,,1,True,86.333
HAM,46.0,0 days 00:01:27.193000,MEDIUM,19.0,2.0,,,1,True,87.193
HAM,47.0,0 days 00:01:26.120000,MEDIUM,20.0,2.0,,,1,True,86.12
HAM,48.0,0 days 00:01:25.815000,MEDIUM,21.0,2.0,,,1,True,85.815
HAM,49.0,0 days 00:01:25.888000,MEDIUM,22.0,2.0,,,1,True,85.888
HAM,50.0,0 days 00:01:25.927000,MEDIUM,23.0,2.0,,,1,True,85.927
HAM,51.0,0 days 00:01:26.093000,MEDIUM,24.0,2.0,,,1,True,86.093
SAI,1.0,0 days 00:01:27.117000,MEDIUM,1.0,1.0,,,1,False,87.117
SAI,2.0,0 days 00:01:26.006000,MEDIUM,2.0,1.0,,,1,True,86.006
SAI,3.0,0 days 00:01:25.976000,MEDIUM,3.0,1.0,,,1,True,85.976
SAI,4.0,0 days 00:01:26.067000,MEDIUM,4.0,1.0,,,1,True,86.067
SAI,5.0,0 days 00:01:26.423000,MEDIUM,5.0,1.0,,,1,True,86.423
SAI,6.0,0 days 00:01:26.615000,MEDIUM,6.0,1.0,,,1,True,86.615
SAI,7.0,0 days 00:01:26.358000,MEDIUM,7.0,1.0,,,1,True,86.358
SAI,8.0,0 days 00:01:26.224000,MEDIUM,8.0,1.0,,,1,True,86.224
SAI,9.0,0 days 00:01:26.476000,MEDIUM,9.0,1.0,,,1,True,86.476
SAI,10.0,0 days 00:01:26.511000,MEDIUM,10.0,1.0,,,1,True,86.511
SAI,11.0,0 days 00:01:26.691000,MEDIUM,11.0,1.0,,,1,True,86.691
SAI,12.0,0 days 00:01:26.408000,MEDIUM,12.0,1.0,,,1,True,86.408
SAI,13.0,0 days 00:01:26.887000,MEDIUM,13.0,1.0,,,1,True,86.887
SAI,14.0,0 days 00:01:26.972000,MEDIUM,14.0,1.0,,,1,True,86.972
SAI,15.0,0 days 00:01:28.219000,MEDIUM,15.0,1.0,,,1,True,88.219
SAI,16.0,0 days 00:01:27.323000,MEDIUM,16.0,1.0,,,1,True,87.323
SAI,17.0,0 days 00:01:27.721000,MEDIUM,17.0,1.0,,,1,True,87.721
SAI,18.0,0 days 00:01:27.512000,MEDIUM,18.0,1.0,,,1,True,87.512
SAI,19.0,0 days 00:01:31.912000,MEDIUM,19.0,1.0,0 days 01:49:51.504000,,1,False,91.912
SAI,20.0,0 days 00:01:46.762000,HARD,1.0,2.0,,0 days 01:50:16.676000,1,False,106.762
SAI,21.0,0 days 00:01:26.146000,HARD,2.0,2.0,,,1,True,86.146
SAI,22.0,0 days 00:01:25.558000,HARD,3.0,2.0,,,1,True,85.558
SAI,23.0,0 days 00:01:25.793000,HARD,4.0,2.0,,,1,True,85.793
SAI,24.0,0 days 00:01:25.902000,HARD,5.0,2.0,,,1,True,85.902
SAI,25.0,0 days 00:01:26.005000,HARD,6.0,2.0,,,1,True,86.005
SAI,26.0,0 days 00:01:25.836000,HARD,7.0,2.0,,,1,True,85.836
SAI,27.0,0 days 00:01:26.165000,HARD,8.0,2.0,,,1,True,86.165
SAI,28.0,0 days 00:01:25.770000,HARD,9.0,2.0,,,1,True,85.77
SAI,29.0,0 days 00:01:25.720000,HARD,10.0,2.0,,,1,True,85.72
SAI,30.0,0 days 00:01:25.501000,HARD,11.0,2.0,,,1,True,85.501
SAI,31.0,0 days 00:01:25.718000,HARD,12.0,2.0,,,1,True,85.718
SAI,32.0,0 days 00:01:25.896000,HARD,13.0,2.0,,,1,True,85.896
SAI,33.0,0 days 00:01:25.926000,HARD,14.0,2.0,,,1,True,85.926
SAI,34.0,0 days 00:01:26.126000,HARD,15.0,2.0,,,1,True,86.126
SAI,35.0,0 days 00:01:25.789000,HARD,16.0,2.0,,,1,True,85.789
SAI,36.0,0 days 00:01:26.011000,HARD,17.0,2.0,,,1,True,86.011
SAI,37.0,0 days 00:01:25.886000,HARD,18.0,2.0,,,1,True,85.886
SAI,38.0,0 days 00:01:25.705000,HARD,19.0,2.0,,,1,True,85.705
SAI,39.0,0 days 00:01:25.924000,HARD,20.0,2.0,,,1,True,85.924
SAI,40.0,0 days 00:01:26.122000,HARD,21.0,2.0,,,1,True,86.122
SAI,41.0,0 days 00:01:26.738000,HARD,22.0,2.0,,,1,True,86.738
SAI,42.0,0 days 00:01:26.479000,HARD,23.0,2.0,,,1,True,86.479
SAI,43.0,0 days 00:01:26.589000,HARD,24.0,2.0,,,1,True,86.589
SAI,44.0,0 days 00:01:26.430000,HARD,25.0,2.0,,,1,True,86.43
SAI,45.0,0 days 00:01:26.632000,HARD,26.0,2.0,,,1,True,86.632
SAI,46.0,0 days 00:01:27.303000,HARD,27.0,2.0,,,1,True,87.303
SAI,47.0,0 days 00:01:27.096000,HARD,28.0,2.0,,,1,True,87.096
SAI,48.0,0 days 00:01:26.800000,HARD,29.0,2.0,,,1,True,86.8
SAI,49.0,0 days 00:01:26.770000,HARD,30.0,2.0,,,1,True,86.77
SAI,50.0,0 days 00:01:26.776000,HARD,31.0,2.0,,,1,True,86.776
SAI,51.0,0 days 00:01:27.044000,HARD,32.0,2.0,,,1,True,87.044
RUS,1.0,0 days 00:01:29.339000,MEDIUM,1.0,1.0,,,1,False,89.339
RUS,2.0,0 days 00:01:26.686000,MEDIUM,2.0,1.0,,,1,True,86.686
RUS,3.0,0 days 00:01:26.176000,MEDIUM,3.0,1.0,,,1,True,86.176
RUS,4.0,0 days 00:01:26.178000,MEDIUM,4.0,1.0,,,1,True,86.178
RUS,5.0,0 days 00:01:26.249000,MEDIUM,5.0,1.0,,,1,True,86.249
RUS,6.0,0 days 00:01:26.515000,MEDIUM,6.0,1.0,,,1,True,86.515
RUS,7.0,0 days 00:01:26.515000,MEDIUM,7.0,1.0,,,1,True,86.515
RUS,8.0,0 days 00:01:26.594000,MEDIUM,8.0,1.0,,,1,True,86.594
RUS,9.0,0 days 00:01:26.710000,MEDIUM,9.0,1.0,,,1,True,86.71
RUS,10.0,0 days 00:01:26.655000,MEDIUM,10.0,1.0,,,1,True,86.655
RUS,11.0,0 days 00:01:27.186000,MEDIUM,11.0,1.0,,,1,True,87.186
RUS,12.0,0 days 00:01:27.044000,MEDIUM,12.0,1.0,,,1,True,87.044
RUS,13.0,0 days 00:01:26.962000,MEDIUM,13.0,1.0,,,1,True,86.962
RUS,14.0,0 days 00:01:27.285000,MEDIUM,14.0,1.0,,,1,True,87.285
RUS,15.0,0 days 00:01:27.005000,MEDIUM,15.0,1.0,,,1,True,87.005
RUS,16.0,0 days 00:01:27.976000,MEDIUM,16.0,1.0,,,1,True,87.976
RUS,17.0,0 days 00:01:27.055000,MEDIUM,17.0,1.0,,,1,True,87.055
RUS,18.0,0 days 00:01:27.383000,MEDIUM,18.0,1.0,,,1,True,87.383
RUS,19.0,0 days 00:01:31.885000,MEDIUM,19.0,1.0,0 days 01:49:55.551000,,1,False,91.885
RUS,20.0,0 days 00:01:45.310000,HARD,4.0,2.0,,0 days 01:50:19.692000,1,False,105.31
RUS,21.0,0 days 00:01:26.456000,HARD,5.0,2.0,,,1,True,86.456
RUS,22.0,0 days 00:01:26.715000,HARD,6.0,2.0,,,1,True,86.715
RUS,23.0,0 days 00:01:26.605000,HARD,7.0,2.0,,,1,True,86.605
RUS,24.0,0 days 00:01:26.671000,HARD,8.0,2.0,,,1,True,86.671
RUS,25.0,0 days 00:01:26.320000,HARD,9.0,2.0,,,1,True,86.32
RUS,26.0,0 days 00:01:26.410000,HARD,10.0,2.0,,,1,True,86.41
RUS,27.0,0 days 00:01:26.184000,HARD,11.0,2.0,,,1,True,86.184
RUS,28.0,0 days 00:01:26.284000,HARD,12.0,2.0,,,1,True,86.284
RUS,29.0,0 days 00:01:26.140000,HARD,13.0,2.0,,,1,True,86.14
RUS,30.0,0 days 00:01:25.966000,HARD,14.0,2.0,,,1,True,85.966
RUS,31.0,0 days 00:01:26.148000,HARD,15.0,2.0,,,1,True,86.148
RUS,32.0,0 days 00:01:26.059000,HARD,16.0,2.0,,,1,True,86.059
RUS,33.0,0 days 00:01:26.161000,HARD,17.0,2.0,,,1,True,86.161
RUS,34.0,0 days 00:01:26.119000,HARD,18.0,2.0,,,1,True,86.119
RUS,35.0,0 days 00:01:26.189000,HARD,19.0,2.0,,,1,True,86.189
RUS,36.0,0 days 00:01:26.371000,HARD,20.0,2.0,,,1,True,86.371
RUS,37.0,0 days 00:01:25.997000,HARD,21.0,2.0,,,1,True,85.997
RUS,38.0,0 days 00:01:25.847000,HARD,22.0,2.0,,,1,True,85.847
RUS,39.0,0 days 00:01:26.210000,HARD,23.0,2.0,,,1,True,86.21
RUS,40.0,0 days 00:01:26.244000,HARD,24.0,2.0,,,1,True,86.244
RUS,41.0,0 days 00:01:26.614000,HARD,25.0,2.0,,,1,True,86.614
RUS,42.0,0 days 00:01:26.335000,HARD,26.0,2.0,,,1,True,86.335
RUS,43.0,0 days 00:01:26.426000,HARD,27.0,2.0,,,1,True,86.426
RUS,44.0,0 days 00:01:26.336000,HARD,28.0,2.0,,,1,True,86.336
RUS,45.0,0 days 00:01:26.394000,HARD,29.0,2.0,,,1,True,86.394
RUS,46.0,0 days 00:01:26.458000,HARD,30.0,2.0,,,1,True,86.458
RUS,47.0,0 days 00:01:26.640000,HARD,31.0,2.0,,,1,True,86.64
RUS,48.0,0 days 00:01:26.287000,HARD,32.0,2.0,,,1,True,86.287
RUS,49.0,0 days 00:01:26.375000,HARD,33.0,2.0,,,1,True,86.375
RUS,50.0,0 days 00:01:26.874000,HARD,34.0,2.0,,,1,True,86.874
RUS,51.0,0 days 00:01:26.628000,HARD,35.0,2.0,,,1,True,86.628
BOT,1.0,0 days 00:01:34.811000,HARD,4.0,1.0,,,1,False,94.811
BOT,2.0,0 days 00:01:28.032000,HARD,5.0,1.0,,,1,True,88.032
BOT,3.0,0 days 00:01:27.950000,HARD,6.0,1.0,,,1,True,87.95
BOT,4.0,0 days 00:01:27.119000,HARD,7.0,1.0,,,1,True,87.119
BOT,5.0,0 days 00:01:27.575000,HARD,8.0,1.0,,,1,True,87.575
BOT,6.0,0 days 00:01:27.150000,HARD,9.0,1.0,,,1,True,87.15
BOT,7.0,0 days 00:01:27.360000,HARD,10.0,1.0,,,1,True,87.36
BOT,8.0,0 days 00:01:27.227000,HARD,11.0,1.0,,,1,True,87.227
BOT,9.0,0 days 00:01:27.265000,HARD,12.0,1.0,,,1,True,87.265
BOT,10.0,0 days 00:01:27.863000,HARD,13.0,1.0,,,1,True,87.863
BOT,11.0,0 days 00:01:27.693000,HARD,14.0,1.0,,,1,True,87.693
BOT,12.0,0 days 00:01:28.716000,HARD,15.0,1.0,,,1,True,88.716
BOT,13.0,0 days 00:01:28.007000,HARD,16.0,1.0,,,1,True,88.007
BOT,14.0,0 days 00:01:27.991000,HARD,17.0,1.0,,,1,True,87.991
BOT,15.0,0 days 00:01:27.427000,HARD,18.0,1.0,,,1,True,87.427
BOT,16.0,0 days 00:01:27.824000,HARD,19.0,1.0,,,1,True,87.824
BOT,17.0,0 days 00:01:27.470000,HARD,20.0,1.0,,,1,True,87.47
BOT,18.0,0 days 00:01:27.634000,HARD,21.0,1.0,,,1,True,87.634
BOT,19.0,0 days 00:01:27.725000,HARD,22.0,1.0,,,1,True,87.725
BOT,20.0,0 days 00:01:28.438000,HARD,23.0,1.0,,,1,True,88.438
BOT,21.0,0 days 00:01:29.044000,HARD,24.0,1.0,,,1,True,89.044
BOT,22.0,0 days 00:01:28.116000,HARD,25.0,1.0,,,1,True,88.116
BOT,23.0,0 days 00:01:28.123000,HARD,26.0,1.0,,,1,True,88.123
BOT,24.0,0 days 00:01:28.022000,HARD,27.0,1.0,,,1,True,88.022
BOT,25.0,0 days 00:01:32.814000,HARD,28.0,1.0,0 days 01:59:05.467000,,1,False,92.814
BOT,26.0,0 days 00:01:46.575000,MEDIUM,4.0,2.0,,0 days 01:59:30.123000,1,False,106.575
BOT,27.0,0 days 00:01:25.988000,MEDIUM,5.0,2.0,,,1,True,85.988
BOT,28.0,0 days 00:01:26.486000,MEDIUM,6.0,2.0,,,1,True,86.486
BOT,29.0,0 days 00:01:26.201000,MEDIUM,7.0,2.0,,,1,True,86.201
BOT,30.0,0 days 00:01:26.643000,MEDIUM,8.0,2.0,,,1,True,86.643
BOT,31.0,0 days 00:01:26.648000,MEDIUM,9.0,2.0,,,1,True,86.648
BOT,32.0,0 days 00:01:26.606000,MEDIUM,10.0,2.0,,,1,True,86.606
BOT,33.0,0 days 00:01:26.873000,MEDIUM,11.0,2.0,,,1,True,86.873
BOT,34.0,0 days 00:01:26.621000,MEDIUM,12.0,2.0,,,1,True,86.621
BOT,35.0,0 days 00:01:26.523000,MEDIUM,13.0,2.0,,,1,True,86.523
BOT,36.0,0 days 00:01:26.782000,MEDIUM,14.0,2.0,,,1,True,86.782
BOT,37.0,0 days 00:01:26.545000,MEDIUM,15.0,2.0,,,1,True,86.545
BOT,38.0,0 days 00:01:27.093000,MEDIUM,16.0,2.0,,,1,True,87.093
BOT,39.0,0 days 00:01:26.981000,MEDIUM,17.0,2.0,,,1,True,86.981
BOT,40.0,0 days 00:01:27.862000,MEDIUM,18.0,2.0,,,1,True,87.862
BOT,41.0,0 days 00:01:27.203000,MEDIUM,19.0,2.0,,,1,True,87.203
BOT,42.0,0 days 00:01:26.864000,MEDIUM,20.0,2.0,,,1,True,86.864
BOT,43.0,0 days 00:01:27.753000,MEDIUM,21.0,2.0,,,1,True,87.753
BOT,44.0,0 days 00:01:26.962000,MEDIUM,22.0,2.0,,,1,True,86.962
BOT,45.0,0 days 00:01:26.889000,MEDIUM,23.0,2.0,,,1,True,86.889
BOT,46.0,0 days 00:01:26.806000,MEDIUM,24.0,2.0,,,1,True,86.806
BOT,47.0,0 days 00:01:26.736000,MEDIUM,25.0,2.0,,,1,True,86.736
BOT,48.0,0 days 00:01:27.005000,MEDIUM,26.0,2.0,,,1,True,87.005
BOT,49.0,0 days 00:01:27.134000,MEDIUM,27.0,2.0,,,1,True,87.134
BOT,50.0,0 days 00:01:26.950000,MEDIUM,28.0,2.0,,,1,True,86.95
PIA,1.0,0 days 00:01:30.315000,MEDIUM,1.0,1.0,,,1,False,90.315
PIA,2.0,0 days 00:01:28.053000,MEDIUM,2.0,1.0,,,1,True,88.053
PIA,3.0,0 days 00:01:26.982000,MEDIUM,3.0,1.0,,,1,True,86.982
PIA,4.0,0 days 00:01:27.004000,MEDIUM,4.0,1.0,,,1,True,87.004
PIA,5.0,0 days 00:01:26.909000,MEDIUM,5.0,1.0,,,1,True,86.909
PIA,6.0,0 days 00:01:26.878000,MEDIUM,6.0,1.0,,,1,True,86.878
PIA,7.0,0 days 00:01:26.940000,MEDIUM,7.0,1.0,,,1,True,86.94
PIA,8.0,0 days 00:01:26.850000,MEDIUM,8.0,1.0,,,1,True,86.85
PIA,9.0,0 days 00:01:26.864000,MEDIUM,9.0,1.0,,,1,True,86.864
PIA,10.0,0 days 00:01:26.823000,MEDIUM,10.0,1.0,,,1,True,86.823
PIA,11.0,0 days 00:01:27.217000,MEDIUM,11.0,1.0,,,1,True,87.217
PIA,12.0,0 days 00:01:27.454000,MEDIUM,12.0,1.0,,,1,True,87.454
PIA,13.0,0 days 00:01:27.518000,MEDIUM,13.0,1.0,,,1,True,87.518
PIA,14.0,0 days 00:01:27.371000,MEDIUM,14.0,1.0,,,1,True,87.371
PIA,15.0,0 days 00:01:27.738000,MEDIUM,15.0,1.0,,,1,True,87.738
PIA,16.0,0 days 00:01:27.201000,MEDIUM,16.0,1.0,,,1,True,87.201
PIA,17.0,0 days 00:01:27.440000,MEDIUM,17.0,1.0,,,1,True,87.44
PIA,18.0,0 days 00:01:27.398000,MEDIUM,18.0,1.0,,,1,True,87.398
PIA,19.0,0 days 00:01:27.352000,MEDIUM,19.0,1.0,,,1,True,87.352
PIA,20.0,0 days 00:01:27.746000,MEDIUM,20.0,1.0,,,1,True,87.746
PIA,21.0,0 days 00:01:27.587000,MEDIUM,21.0,1.0,,,1,True,87.587
PIA,22.0,0 days 00:01:27.419000,MEDIUM,22.0,1.0,,,1,True,87.419
PIA,23.0,0 days 00:01:31.866000,MEDIUM,23.0,1.0,0 days 01:55:52.969000,,1,False,91.866
PIA,24.0,0 days 00:01:46.854000,HARD,6.0,2.0,,0 days 01:56:17.109000,1,False,106.854
PIA,25.0,0 days 00:01:26.411000,HARD,7.0,2.0,,,1,True,86.411
PIA,26.0,0 days 00:01:26.287000,HARD,8.0,2.0,,,1,True,86.287
PIA,27.0,0 days 00:01:26.248000,HARD,9.0,2.0,,,1,True,86.248
PIA,28.0,0 days 00:01:26.611000,HARD,10.0,2.0,,,1,True,86.611
PIA,29.0,0 days 00:01:26.132000,HARD,11.0,2.0,,,1,True,86.132
PIA,30.0,0 days 00:01:27.074000,HARD,12.0,2.0,,,1,True,87.074
PIA,31.0,0 days 00:01:26.860000,HARD,13.0,2.0,,,1,True,86.86
PIA,32.0,0 days 00:01:26.746000,HARD,14.0,2.0,,,1,True,86.746
PIA,33.0,0 days 00:01:26.445000,HARD,15.0,2.0,,,1,True,86.445
PIA,34.0,0 days 00:01:26.717000,HARD,16.0,2.0,,,1,True,86.717
PIA,35.0,0 days 00:01:26.277000,HARD,17.0,2.0,,,1,True,86.277
PIA,36.0,0 days 00:01:26.639000,HARD,18.0,2.0,,,1,True,86.639
PIA,37.0,0 days 00:01:26.806000,HARD,19.0,2.0,,,1,True,86.806
PIA,38.0,0 days 00:01:27.146000,HARD,20.0,2.0,,,1,True,87.146
PIA,39.0,0 days 00:01:27.166000,HARD,21.0,2.0,,,1,True,87.166
PIA,40.0,0 days 00:01:26.853000,HARD,22.0,2.0,,,1,True,86.853
PIA,41.0,0 days 00:01:34.520000,HARD,23.0,2.0,0 days 02:22:20.779000,,1,False,94.52
PIA,42.0,0 days 00:01:53.593000,MEDIUM,4.0,3.0,,0 days 02:22:52.576000,1,False,113.593
PIA,43.0,0 days 00:01:25.072000,MEDIUM,5.0,3.0,,,1,True,85.072
PIA,44.0,0 days 00:01:25.690000,MEDIUM,6.0,3.0,,,1,True,85.69
PIA,45.0,0 days 00:01:26.139000,MEDIUM,7.0,3.0,,,1,True,86.139
PIA,46.0,0 days 00:01:25.732000,MEDIUM,8.0,3.0,,,1,True,85.732
PIA,47.0,0 days 00:01:26.614000,MEDIUM,9.0,3.0,,,1,True,86.614
PIA,48.0,0 days 00:01:26.067000,MEDIUM,10.0,3.0,,,1,True,86.067
PIA,49.0,0 days 00:01:25.841000,MEDIUM,11.0,3.0,,,1,True,85.841
PIA,50.0,0 days 00:01:25.593000,MEDIUM,12.0,3.0,,,1,True,85.593
